,Unnamed: 0,id,facebook_id,page_name,page_type,degree_centerality,betweenness_centerality,closeness_centrality
5149,5149,5149,191335504231236,Ministério do Turismo,government,0.0041208147974713,0.0023536708506383,0.24987211138542292
5150,5150,5150,500021820022582,[N.A!] Nature Addicts,company,4.682744088035589e-05,0.0,0.15676629828086627
5151,5151,5151,191488900873031,Ford Nederland,company,0.0001873097635214,5.643749648103076e-08,0.2046767111807466
5152,5152,5152,1593556060879691,Entourage,tvshow,4.682744088035589e-05,0.0,0.1743891838191922
5153,5153,5153,123595881003855,Dare Iced Coffee ®,company,4.682744088035589e-05,0.0,0.17558570245221386
5154,5154,5154,1695371534089040,Belaventura,tvshow,4.682744088035589e-05,0.0,0.14378779637154834
5155,5155,5155,239513849576273,Pat Kelly,politician,0.000796066494966,6.344968437643725e-08,0.20482037538399833
5156,5156,5156,29313088338,This Hour Has 22 Minutes,tvshow,0.0014984781081713,0.0018830830666271,0.23919477090785216
5157,5157,5157,128633783860051,Becel,company,0.000140482322641,0.0003705319392466,0.16560899207665378
5158,5158,5158,790612974320472,Harry Kopietz,politician,0.0004214469679232,2.824545588553591e-05,0.20414300640530594
5159,5159,5159,191020577600655,Kinder Bueno,company,0.0005619292905642,0.0003515335047802,0.1996995929395453
5160,5160,5160,223889900986170,SpringHill Suites by Marriott,company,,,0.20184516430406582
5161,5161,5161,225860324113247,Banco de Bogotá,company,0.000140482322641,2.884239859236774e-06,0.1929381660183587
5162,5162,5162,1497820200450912,"Ministry of Electronics & Information Technology, Government of India",government,0.0004682744088035,6.185115026607516e-05,0.2057431164098197
5163,5163,5163,108859269200737,Milka,company,0.0001873097635214,7.847539184238621e-05,0.212841134066517
5164,5164,5164,294056490711908,Festina,company,,,0.16357150657008698
5165,5165,5165,648091445246821,BOOM,tvshow,0.0026223366892999,5.6122342296564335e-08,0.21799113249832644
5166,5166,5166,236932036508520,NOAA Ship Oscar Dyson,government,0.0003277920861624,6.7084573668066e-09,0.21260349150778257
5167,5167,5167,1010781152295785,אנחנו במפה,tvshow,0.000140482322641,0.0001067653198871,0.14400251230516817
5168,5168,5168,135473939823466,IE Singapore (International Enterprise Singapore),government,0.0009833762584874,0.0007533671011286,0.23238664570577527
5169,5169,5169,361146504088039,Ricola,company,9.365488176071178e-05,2.3240420268145515e-05,0.2092144100859428
5170,5170,5170,440383059409773,Cheetos Colombia,company,,,0.1781769160620118
5171,5171,5171,125917337566062,504th Military Intelligence Brigade,government,0.0004214469679232,3.847206884169632e-07,0.2347342798341012
5172,5172,5172,206588216425327,Kantor Staf Presiden Republik Indonesia,government,0.000140482322641,4.963159761518862e-06,0.1781444247114043
5173,5173,5173,288245271247729,Showroomprive,company,9.365488176071178e-05,0.0,0.14218546315163327
5174,5174,5174,276150612409204,Embassy of Canada to Czech Republic,government,0.0009365488176071,4.820767217744558e-05,0.2369722729046479
5175,5175,5175,246657485519734,Zwift,company,0.0002341372044017,0.0002148611621096,0.18973670432858758
5176,5176,5176,285124624989053,U.S. EPA Mid-Atlantic Region,government,0.0009833762584874,7.797567563455618e-07,0.22751804935346356
5177,5177,5177,943265262353279,Game Shakers,tvshow,4.682744088035589e-05,0.0,0.1600276339498743
5178,5178,5178,1728674760702848,Mireille Jean,politician,0.0001873097635214,0.0,0.18351178954418118
5179,5179,5179,1540355675995010,Mark Gepp MP,politician,0.0005151018496839,1.07793652798012e-06,0.20647099904432845
5180,5180,5180,140588550635,STC الاتصالات السعودية,company,0.0001873097635214,0.0001754611470932,0.19920915675896125
5181,5181,5181,192164497603460,زین بە کوردی Zain ba Kurdî‎,company,9.365488176071178e-05,0.0,0.14152898418357385
5182,5182,5182,165429483473388,Dos Pinos,company,0.0001873097635214,0.0001033740226061,0.1570413134186487
5183,5183,5183,164132806977095,US National Weather Service Chicago Illinois,government,0.009880590025755,0.0017598249707778,0.2609367197389355
5184,5184,5184,382458668465036,Amazon.fr,company,0.0003277920861624,7.526828555204143e-05,0.20651464600509187
5185,5185,5185,118470325189518,Encantadia,tvshow,9.365488176071178e-05,9.264175645928232e-05,0.15201888988119402
5186,5186,5186,643092949056401,Cherif,tvshow,9.365488176071178e-05,0.0,0.14522926173455536
5187,5187,5187,185396678179730,Canada’s International Development – Global Affairs Canada,government,0.0040739873565909,0.0011949217400396,0.2550657842458367
5188,5188,5188,1574929139448723,Julio Guzmán,politician,0.000140482322641,1.4342919503659428e-07,0.19318699648344467
5189,5189,5189,543974398966676,Tic Tac,company,0.0003277920861624,1.1711041465778096e-05,0.1725623617596461
5190,5190,5190,167358239995050,Graphic India,company,4.682744088035589e-05,0.0,0.18043621412395805
5191,5191,5191,492813570751384,Journées Québec,government,4.682744088035589e-05,0.0,0.1906171792152704
5192,5192,5192,528197134007197,"Ministry of Petroleum and Natural Gas, Government of India",government,0.000140482322641,0.0,0.20284922404687317
5193,5193,5193,385687598152606,Gap,company,0.000140482322641,4.594376591276314e-05,0.21461182853213112
5194,5194,5194,212617745415071,ABB,company,0.0004682744088035,4.341264946852434e-05,0.20344062655620446
5195,5195,5195,719643928050604,Amir Lando,politician,4.682744088035589e-05,0.0,0.1640947366114791
5196,5196,5196,237292960686,蕭美琴,politician,0.0009833762584874,0.0001089013613225,0.21486014821898158
5197,5197,5197,1572469733079983,Héctor Canales,politician,0.0,0.0,0.15368988419735016
5198,5198,5198,208421665712,TMZ,tvshow,0.0007492390540856,0.0008368957497953,0.2360685017860895
5199,5199,5199,58128939954,INFINITI,company,0.0004214469679232,0.0006942532420397,0.21450119331742243
5200,5200,5200,395196160883635,WILDER,tvshow,0.0003746195270428,1.6548039702975643e-05,0.1877015354284664
5201,5201,5201,240386456505,Westminster Kennel Club Dog Show,tvshow,0.0002341372044017,1.0843142887583106e-05,0.2206369001443483
5202,5202,5202,118496614890426,Die Wollnys - Eine schrecklich große Familie,tvshow,0.0005151018496839,0.0,0.17472821438014216
5203,5203,5203,143578635713467,U.S. Coast Guard San Diego,government,0.000796066494966,9.34134489117277e-07,0.23816539823196456
5204,5204,5204,140700096019389,Luis Fernando Salazar Fernández,politician,,,0.200854586249743
5205,5205,5205,91831876545,myphotobook,company,0.000140482322641,1.3003868995917663e-05,0.16536157435346413
5206,5206,5206,175651149274955,Rodrigo Rollemberg,politician,0.0012175134628892,0.0007905783039465,0.2428923529284587
5207,5207,5207,140766493640,Gendarmerie royale du Canada,government,0.0012175134628892,0.0001252097445307,0.22648146841516395
5208,5208,5208,406824526101449,Roberta Metsola,politician,0.0025286818075392,0.0006881715749933,0.24706684406716295
5209,5209,5209,15662922700,The Closer,tvshow,0.0004214469679232,5.3065725973614063e-05,0.2084496850386396
5210,5210,5210,475812712430544,GeberitPro,company,4.682744088035589e-05,0.0,0.16455983594551046
5211,5211,5211,296096437124051,American Express,company,0.0004214469679232,0.0,0.2029334995168035
5212,5212,5212,39637302228,U.S. Environmental Protection Agency,government,0.0112385858112854,0.0046689986495419,0.28401147725405435
5213,5213,5213,853785441352661,André Abdon,politician,4.682744088035589e-05,0.0,0.17945625608996374
5214,5214,5214,232213853506041,Rovio,company,9.365488176071178e-05,0.0,0.2057883408893163
5215,5215,5215,194170320600024,"Ministerie van Volksgezondheid, Welzijn en Sport",government,0.0025755092484195,0.0009292203542788,0.23469504998067622
5216,5216,5216,165308850191324,Wildboyz,tvshow,0.000140482322641,7.841376078796421e-06,0.1613619062666073
5217,5217,5217,178424298879966,Tietjen und Bommes,tvshow,0.0005151018496839,6.088695064193555e-06,0.19943017414304226
5218,5218,5218,802527186498725,Ambasada României la Dakar,government,0.0003277920861624,0.0,0.20929041152033384
5219,5219,5219,152857838107621,삼성카드(Samsungcard),company,9.365488176071178e-05,0.0,0.21846803049159924
5220,5220,5220,143288769068006,Dell EMC Deutschland,company,0.0004214469679232,0.0001907504854524,0.22645407726186997
5221,5221,5221,6266829799,Sherrod Brown,politician,0.0003746195270428,0.0001180523789584,0.23031427458537485
5222,5222,5222,270514026658792,"Uttarakhand Jal Sansthan, Government of Uttarakhand",government,4.682744088035589e-05,0.0,0.17008311507425855
5223,5223,5223,233221876759529,Quaker Oats UK,company,,,0.19920385836126034
5224,5224,5224,114790301907953,Jarosław Gowin,politician,4.682744088035589e-05,0.0,0.15736246804636342
5225,5225,5225,140522416126966,Defensie Ondersteuningscommando,government,0.0001873097635214,5.674878086462527e-07,0.19811137758340974
5226,5226,5226,420268501449719,"Ministry of Textiles, Government of India",government,0.0004682744088035,1.9975278415653013e-06,0.21968985881340686
5227,5227,5227,404767669542740,Ana Amélia Lemos,politician,0.0011706860220088,0.0002208090034607,0.2178178469293781
5228,5228,5228,174669949315709,U.S. Embassy India,government,0.0029969562163427,0.0006493710998725,0.27430322415245445
5229,5229,5229,30375689218,The Rhode Show,tvshow,0.0010770311402481,0.0003779323856181,0.23693229150190334
5230,5230,5230,33575580843,Microsoft Research,company,0.0008897213767267,0.0001421454714995,0.2440399257095068
5231,5231,5231,280996218747910,Tim Richardson,politician,0.0010770311402481,3.434719674400225e-06,0.21682154609231008
5232,5232,5232,133659413462025,"Australia’s Outback, Northern Territory",company,0.0010770311402481,0.0003126457073871,0.23478333559732917
5233,5233,5233,802874853112843,Philippe Loiseau,politician,0.0003746195270428,1.6553423026388915e-06,0.1827847648178579
5234,5234,5234,180422608663725,ITV Channel TV,tvshow,9.365488176071178e-05,8.534824620783994e-07,0.17377416860015468
5235,5235,5235,346186225761296,Erica Stanford,politician,4.682744088035589e-05,0.0,0.1666172304863037
5236,5236,5236,600590880095254,Women in Canada,government,0.0003746195270428,3.5417211370363773e-06,0.21105579560398272
5237,5237,5237,325495831575,Nick Champion MP,politician,0.0018262701943338,0.0003537196407016,0.25356610842775246
5238,5238,5238,190170414332957,Erste Bank Hungary,company,0.0,0.0,0.1720839396492303
5239,5239,5239,20121992225,Skins,tvshow,,,0.225472389190491
5240,5240,5240,198947036937253,Daktari,tvshow,4.682744088035589e-05,0.0,0.16455501523318491
5241,5241,5241,122393807842447,U.S. Embassy Rangoon,government,0.0017794427534535,0.0005689226803303,0.2616507906933414
5242,5242,5242,187255258102830,Commissariato di PS Online - Italia,government,4.682744088035589e-05,0.0,0.16278345287256393
5243,5243,5243,113143203693,Bank Zachodni WBK,company,4.682744088035589e-05,0.0,0.14941580938827895
5244,5244,5244,112274702154806,Victory Motorcycles,company,0.0002809646452821,1.637961268314684e-06,0.17381853063813657
5245,5245,5245,483770125073467,Ian Murray for Edinburgh South,politician,0.0002341372044017,1.1903349185074682e-08,0.1783268121175565
5246,5246,5246,162052167253053,Braxton Family Values,tvshow,0.000140482322641,3.5588884968831438e-06,0.20245078163715818
5247,5247,5247,278692762247008,U.S. Coast Guard Station Fort Myers Beach,government,0.000140482322641,3.2492674062108413e-08,0.2212060054147182
5248,5248,5248,201396759903299,Melissa Lee MP,politician,0.0013111683446499,3.741514517738024e-05,0.20258951031927075
5249,5249,5249,149652825193541,Carlos Canturosas,politician,4.682744088035589e-05,0.0,0.18164253550958376
5250,5250,5250,142516435762246,Andrew Wilkie - Independent for Denison,politician,9.365488176071178e-05,7.583400810494933e-06,0.19013971278909378
5251,5251,5251,178800278846535,Airtel Madagascar,company,0.0002341372044017,0.0,0.1590005236565379
5252,5252,5252,855693907868744,Préfet de la Dordogne,government,0.0010770311402481,1.1143139989559656e-06,0.21037798563710758
5253,5253,5253,121735177911369,Martin Börschel,politician,0.0003746195270428,4.0649218431113246e-08,0.19495371053248073
5254,5254,5254,110733245515,Pop-Tarts,company,0.0002341372044017,3.501917550835165e-05,0.2102539629068179
5255,5255,5255,189878514367566,משרד המדע והטכנולוגיה,government,0.0005619292905642,2.987040801764805e-06,0.22724422509001174
5256,5256,5256,56275975247,Sozar Subari,politician,0.0001873097635214,3.470116530957979e-07,0.19984346232867575
5257,5257,5257,271499979603031,Sarah Philipp,politician,0.0008897213767267,2.5168638006060384e-05,0.22354989553278282
5258,5258,5258,110374839008344,Comuna 3 de Buenos Aires,government,0.0012175134628892,1.949634826324804e-06,0.1951128439809307
5259,5259,5259,173173466217561,"City of Hollywood, Florida Government",government,9.365488176071178e-05,2.199402874818461e-07,0.21140330244154867
5260,5260,5260,195417793838172,AppsFlyer,company,9.365488176071178e-05,5.167540490554687e-06,0.19597222949046697
5261,5261,5261,1233865043295326,Embajada  Argentina en Turquía,government,4.682744088035589e-05,0.0,0.19099795987759266
5262,5262,5262,1613024588938341,Gran Hermano US,tvshow,0.0001873097635214,6.718388174819163e-06,0.20385222550851917
5263,5263,5263,584134445055078,Yahleel Abdala,politician,,,0.18159849348172216
5264,5264,5264,313262565375079,Ballando con le stelle,tvshow,0.000140482322641,7.037263675564024e-07,0.15719952705113585
5265,5265,5265,541745125866603,Angkor Sentinel,government,0.0002809646452821,6.539560694726154e-07,0.22967861961810523
5266,5266,5266,383773181665128,Lenovo Colombia,company,0.0006087567314446,2.6922550574896896e-05,0.2109884124927226
5267,5267,5267,297220886969461,Festina,company,9.365488176071178e-05,0.0,0.15200449201044527
5268,5268,5268,215993668418678,Suomen suurlähetystö Peking - Embassy of Finland in Beijing,government,0.0007492390540856,8.895327944714996e-07,0.21015170504498776
5269,5269,5269,110805387796,AFN Guantanamo Bay,government,0.0002341372044017,1.793374096250164e-08,0.23343445467201362
5270,5270,5270,570859976277114,Real Sports with Bryant Gumbel,tvshow,9.365488176071178e-05,0.0,0.19851745829799264
5271,5271,5271,141040782621821,Danse avec les stars,tvshow,0.0006087567314446,0.0007649455549982,0.18909479566417559
5272,5272,5272,423077744491646,Ambassade de France au Venezuela,government,,,0.22452609594995654
5273,5273,5273,162092537232514,Shimano-MTB,company,,,0.2014831686364533
5274,5274,5274,308353252483,Kristi Noem,politician,4.682744088035589e-05,0.0,0.19702390347415866
5275,5275,5275,437383679655044,"Office of Enterprise Technology Services, State of Hawaii",government,0.0002341372044017,9.295833767926102e-05,0.2278965038085868
5276,5276,5276,111609015534527,José Rosas Aispuro Torres,politician,0.0003746195270428,4.572672559714458e-06,0.20511392682392462
5277,5277,5277,177219275668614,Ambasciata di Germania Roma,government,0.0004214469679232,3.740649812145536e-05,0.22676947609579848
5278,5278,5278,127209782409,Telmo Correia,politician,,,0.2104922947210642
5279,5279,5279,1388789034755817,Gefragt - Gejagt,tvshow,4.682744088035589e-05,0.0,0.1698234422710645
5280,5280,5280,109901865696401,Okefenokee National Wildlife Refuge,government,0.0033247483025052,0.0002774087879489,0.254505295350286
5281,5281,5281,125880524094610,King Soopers,company,0.0007024116132053,0.0001761471871285,0.22180213618684724
5282,5282,5282,264406842519,AFN Bavaria,government,0.0018730976352142,8.042667312122539e-06,0.24678733826856752
5283,5283,5283,413680422042779,Ambassade de France au Congo,government,0.0006555841723249,2.2148804831657413e-06,0.22804684962650212
5284,5284,5284,296700407069853,Hanzala Malik- Politician,politician,0.0007492390540856,0.0002177661384023,0.19739431422848508
5285,5285,5285,498854736837791,Australia in Samoa,government,0.0018730976352142,0.0002666321928052,0.24416456576545248
5286,5286,5286,159405140795248,د. حنان الفتلاوي,politician,4.682744088035589e-05,0.0,0.17631872184817238
5287,5287,5287,216470535158947,Qali Warma,government,0.0003746195270428,7.615937279907466e-07,0.21103399047627994
5288,5288,5288,1529111603788969,Ilona Deckwerth,politician,0.000140482322641,1.1174872735208374e-08,0.1817174560041408
5289,5289,5289,930500200381610,Gabriele Hiller-Ohm,politician,0.0019199250760945,4.191730598764465e-05,0.22434002955389593
5290,5290,5290,112032300204,Go'morgen og Go'aften Danmark,tvshow,0.0001873097635214,0.0001248722665854,0.20193223690123124
5291,5291,5291,153952937983152,LATAM Airlines,company,0.0001873097635214,3.2088813112154e-06,0.19178701901737855
5292,5292,5292,116543802183,Marielle de Sarnez,politician,0.0006087567314446,0.0001491394194272,0.23671512852928783
5293,5293,5293,152960371408052,Pony Malta Ecuador,company,9.365488176071178e-05,9.264175645928232e-05,0.1923666344186365
5294,5294,5294,154641267899579,Eastern Oklahoma VA Health Care System,government,0.0007024116132053,7.761465049260229e-08,0.2165415417827164
5295,5295,5295,155888027909308,The Spoils Before Dying,tvshow,9.365488176071178e-05,0.0,0.19152708519797126
5296,5296,5296,255299934633151,ESET,company,4.682744088035589e-05,0.0,0.17127720394862217
5297,5297,5297,128561630493895,National Archives at Kansas City,government,0.0009833762584874,7.1876796844239055e-06,0.22492842412957736
5298,5298,5298,167819093359817,Below Deck,tvshow,0.0005151018496839,4.41597109294014e-09,0.19502139515506062
5299,5299,5299,688350581177546,Embaixada da Nova Zelândia no Brasil,government,0.0011706860220088,0.0005533092224532,0.23371125442063656
5300,5300,5300,68653550114,Cuines,tvshow,0.000796066494966,5.43961114163992e-05,0.17562824872005314
5301,5301,5301,952786218073295,CIB局長室,government,4.682744088035589e-05,0.0,0.16782313179220973
5302,5302,5302,122614660307,FRINGE France,tvshow,0.0003277920861624,0.0,0.14763103083503618
5303,5303,5303,796255990463702,洪秀柱,politician,0.0011706860220088,0.000246345630781,0.212764547133185
5304,5304,5304,117011658390752,Otto Guevara Guth,politician,0.0003277920861624,4.716831481797555e-05,0.20714865213703582
5305,5305,5305,431665770216673,롯데리아 (LOTTERIA),company,9.365488176071178e-05,9.264175645928232e-05,0.15802651475190774
5306,5306,5306,131367983562265,"Sioux City, Iowa Government",government,0.0003277920861624,3.574227887291921e-05,0.23555620786899684
5307,5307,5307,56632622313,U.S. Mission Vienna,government,0.0057129477874034,0.0001221919109944,0.26930268235970944
5308,5308,5308,150412465290475,Kamila Gasiuk-Pihowicz,politician,0.0002341372044017,3.2018745817366644e-06,0.18209446317427386
5309,5309,5309,136963703061740,דואר ישראל | Israel Post,company,4.682744088035589e-05,0.0,0.16924652942550034
5310,5310,5310,288934247939310,Jordi Sebastià,politician,9.365488176071178e-05,9.264175645928232e-05,0.14647613708221152
5311,5311,5311,56936578287,River Monsters,tvshow,0.000140482322641,2.94145376037302e-05,0.20204300011689702
5312,5312,5312,486290621414640,Australian Department of Health,government,0.0004682744088035,9.314728836843034e-05,0.2100456194144262
5313,5313,5313,386001744772337,Michal Biran | מיכל בירן,politician,,,0.2203210338978065
5314,5314,5314,1509535792643315,Edgar Melhem Salinas,politician,0.0012643409037696,0.0003490244129691,0.209528516542952
5315,5315,5315,372199549517048,Le Globe Trotteur,company,0.0003746195270428,0.0003326706737551,0.19964636053454649
5316,5316,5316,208430739176697,Embassy of the Netherlands in Slovakia,government,0.0006087567314446,1.196429421771248e-05,0.2261714228194675
5317,5317,5317,1486627808230653,The Last Man on Earth,tvshow,0.002903301334582,1.8704787630392523e-05,0.2201095208706811
5318,5318,5318,142792472411390,USAID/Liberia,government,0.0015921329899321,1.8032567786160569e-06,0.23853201269679503
5319,5319,5319,202693196528895,Kinder Bueno,company,,,0.16475168828502504
5320,5320,5320,1506831506202496,ShopBack,company,0.0003277920861624,0.0002172035610155,0.21139136897761804
5321,5321,5321,374124920066,Volkswagen Karriere,company,0.000140482322641,0.0,0.18886432600089098
5322,5322,5322,313558735338761,Doutor Rosinha,politician,0.0007492390540856,2.164276692078871e-05,0.22021738491242857
5323,5323,5323,1077045142306060,Grzegorz Schetyna,politician,0.0004682744088035,4.794691823170359e-07,0.19382860889218612
5324,5324,5324,196695290428685,Kosovo Force - KFOR,government,0.0004682744088035,4.972983196372976e-06,0.23853454499129476
5325,5325,5325,199245073431825,US National Weather Service Albuquerque New Mexico,government,0.0023413720440177,2.9913829677977e-05,0.23994575083829905
5326,5326,5326,1000293466651925,מירב בן ארי - Merav Ben Ari,politician,0.0001873097635214,3.621692199122814e-06,0.2021775318306564
5327,5327,5327,248196602038831,Pedro Vilela,politician,0.0002341372044017,8.445232024877976e-08,0.18513422210503766
5328,5328,5328,185934471445788,胡志偉 Wu Chi Wai,politician,0.000140482322641,0.0,0.19436514939187904
5329,5329,5329,173762595970949,Kunnskapsdepartementet (Norge),government,0.0004214469679232,0.000402671844156,0.2238594813242869
5330,5330,5330,890123591049094,Si Se Puede,tvshow,0.0001873097635214,1.1404437579341883e-06,0.21281895849514104
5331,5331,5331,252137878142246,Rosinha da Adefal,politician,,,0.20989061288544714
5332,5332,5332,388650307829032,Rachel Reeves,politician,,,0.20538203489913254
5333,5333,5333,62418009389,Chewie the Chewitsaurus,company,0.0003277920861624,0.0001658470130221,0.21308537071107486
5334,5334,5334,1465032230386990,L'Oréal Talent,company,4.682744088035589e-05,0.0,0.15453019903440118
5335,5335,5335,226037064088879,Maggie Barry MP,politician,0.0016857878716928,0.000304543073973,0.22158340072187926
5336,5336,5336,164599583685938,Tripwell,company,4.682744088035589e-05,0.0,0.14131179914844375
5337,5337,5337,115646465129780,Lucha Libre Triple A,company,9.365488176071178e-05,7.775236179434202e-06,0.1939557688655629
5338,5338,5338,860937350692150,Ambasada României în Finlanda / Romanian Suurlähetystö Suomessa,government,0.0002341372044017,1.6721672999126832e-09,0.20854448590150546
5339,5339,5339,138282352917817,Presidencia de la República del Paraguay,government,0.0016857878716928,0.0002691837390571,0.23536621134668567
5340,5340,5340,169001166454074,Departamento Administrativo Nacional de Estadística DANE,government,0.0008897213767267,0.000380191641516,0.2531604209387746
5341,5341,5341,120624774790466,Amanda Solloway,politician,0.0001873097635214,2.15207870421536e-07,0.19301772199744005
5342,5342,5342,105303856266572,NESCAFÉ Dolce Gusto Argentina,company,0.0001873097635214,0.0001084966847659,0.16996474984492957
5343,5343,5343,284679094877518,Agronet - MADR,government,0.0006087567314446,3.4445325300478136e-06,0.20461147587261982
5344,5344,5344,1374269026155855,Julián Álvarez,politician,0.0003746195270428,9.027388754592643e-06,0.19008662989408143
5345,5345,5345,114134965304656,U.S. Embassy Kuwait,government,0.0052446733785998,0.0001423863483034,0.27065540792849657
5346,5346,5346,718671334882641,UploadVR,company,4.682744088035589e-05,0.0,0.1993381713657091
5347,5347,5347,1145118288919890,Katrin Staffler,politician,9.365488176071178e-05,0.0,0.2143763536270048
5348,5348,5348,161956420533588,"State Department- Bureau of Arms Control, Verification and Compliance",government,0.0009365488176071,1.534310160552399e-06,0.2562584824534392
5349,5349,5349,12216188250,Absa,company,4.682744088035589e-05,0.0,0.1562658654815804
5350,5350,5350,145165568851292,Rafizi Ramli,politician,0.000140482322641,9.26503192581606e-05,0.15205386749678554
5351,5351,5351,11393187165,Shaun the Sheep,tvshow,0.0003746195270428,0.0002292841221456,0.21113909301058092
5352,5352,5352,142356331870,Village of Hoffman Estates Government,government,,,0.21688014594453722
5353,5353,5353,21392801120,Mitt Romney,politician,0.0013579957855303,0.0007732653039886,0.2428844761050276
5354,5354,5354,149210335803,U.S. Embassy Qatar,government,0.0022945446031374,0.0002438960157479,0.26574807806031936
5355,5355,5355,868088733252964,Findus Italia,company,4.682744088035589e-05,0.0,0.15380666182933342
5356,5356,5356,394508164021609,Peter Russo - Labor for Toohey,politician,0.001451650667291,4.287166520132588e-06,0.2191285182078839
5357,5357,5357,201631653778,Pastelería El Globo,company,0.000140482322641,2.3989561524802483e-05,0.17767814074126792
5358,5358,5358,170611996376433,WDR Lokalzeit Bergisches Land,tvshow,0.0001873097635214,3.747009887449303e-07,0.18898346426228405
5359,5359,5359,122033624530293,Kalenji Running,company,0.0001873097635214,0.0003793092180432,0.1710555365231624
5360,5360,5360,132141523484024,Miroslav Kalousek,politician,0.0001873097635214,1.6991744692083806e-08,0.18637811473506088
5361,5361,5361,1433456993647993,Every Kid in a Park,government,0.0027159915710606,0.0002580318951864,0.2545975774194645
5362,5362,5362,158805081468,Digicel,company,0.0004682744088035,0.0,0.21695344031825117
5363,5363,5363,350646961651071,Konsulat Generalny Niemiec we Wrocławiu,government,0.0003746195270428,3.134930932210096e-05,0.21976506489568765
5364,5364,5364,103688073067904,Kopenhagen,company,9.365488176071178e-05,8.017516293716623e-07,0.15918413613789487
5365,5365,5365,386543868198274,Club de Cuervos,tvshow,4.682744088035589e-05,0.0,0.13895571401183682
5366,5366,5366,130472220310920,66 Minutes,tvshow,0.0003277920861624,3.1775606982551454e-07,0.16745541403647365
5367,5367,5367,319240161607053,내 친구의 집은 어디인가,tvshow,4.682744088035589e-05,0.0,0.16876854320802193
5368,5368,5368,160728504024462,Jefferson Parish Sheriff's Office,government,0.000140482322641,3.560622102842491e-09,0.20475691438465393
5369,5369,5369,123900591027437,Ellen Trane Nørby,politician,0.0012175134628892,7.460106895727553e-05,0.2242952403769366
5370,5370,5370,531744750189968,"India in Lao PDR (Embassy of India, Vientiane)",government,0.000140482322641,4.991603070122941e-06,0.20269002471719558
5371,5371,5371,102265469877649,The Voice - Norges beste stemme,tvshow,0.0002341372044017,0.000162470121,0.18935295208238526
5372,5372,5372,212309758786963,NYS Film,government,0.0007492390540856,0.0004180540983354,0.2302599891372296
5373,5373,5373,212015172173206,U.S. Army Office of Small Business Programs,government,0.0025755092484195,7.337908054836581e-06,0.24441688694536
5374,5374,5374,1704295283122073,Coca-Cola FEMSA Brasil,company,0.0003277920861624,0.0006483804567076,0.17669586826253125
5375,5375,5375,268504409849240,Guy Code,tvshow,0.0008897213767267,0.0012986320408315,0.1829469861664102
5376,5376,5376,776031149178265,Hauke Hilz,politician,0.0001873097635214,6.0676772497587675e-09,0.1910613004991454
5377,5377,5377,123608251805,Marcus Weinberg,politician,0.0012175134628892,3.023030507394848e-05,0.22917962893075347
5378,5378,5378,103397276401054,Catelli,company,4.682744088035589e-05,0.0,0.18050144198713056
5379,5379,5379,151372664878320,U.S. Mission to the OSCE,government,0.0016857878716928,1.8800448061186264e-05,0.25043189442828323
5380,5380,5380,167550426627491,Nutella,company,9.365488176071178e-05,7.281374032848586e-06,0.1760024439344211
5381,5381,5381,207586226027943,Pinkberry Middle East,company,9.365488176071178e-05,7.567435204804763e-06,0.17165273724579444
5382,5382,5382,138427049524649,EPA Safer Choice,government,0.0023881994848981,4.038222931272946e-05,0.2566624401722582
5383,5383,5383,1500333460241837,Estonian Embassy in Vilnius,government,0.0009833762584874,0.0001672387882017,0.22834349593495934
5384,5384,5384,1413170245615024,Younger,tvshow,0.0001873097635214,0.0001216317897746,0.2063401687895457
5385,5385,5385,118856931491249,Trident,company,0.0003746195270428,4.941940356986033e-05,0.1991579507179578
5386,5386,5386,1402901329982707,Eric Massin,politician,0.0004682744088035,4.340243771014449e-06,0.18749947844953477
5387,5387,5387,644888808972190,Peace Corps Macedonia,government,0.0004214469679232,2.384220804933024e-07,0.2169597249983102
5388,5388,5388,122974491131318,NSW SES Clarence Nambucca Region,government,0.0019667525169749,6.838606741994211e-06,0.2194109720133586
5389,5389,5389,230907040316856,Comic Book Men,tvshow,,,0.19487086086971606
5390,5390,5390,309962672389562,AmeriCorps,government,0.0019199250760945,0.0002899976400967,0.256897202245521
5391,5391,5391,601731366534592,Artur Bisneto,politician,0.000140482322641,0.0,0.18787574731385093
5392,5392,5392,100742656638401,DU HARD OU DU COCHON,tvshow,0.000140482322641,1.1967755656485472e-05,0.18040289364025403
5393,5393,5393,274848805895621,Keskkonnaministeerium,government,0.0004214469679232,1.3823994356011548e-05,0.19917207389284827
5394,5394,5394,141864529247686,DAS! im NDR Fernsehen,tvshow,0.0008428939358464,0.0002024327110442,0.20485585602013093
5395,5395,5395,73566404041,NH Chronicle,tvshow,,,0.2076156859846245
5396,5396,5396,134278719946186,Bayer,company,0.0006555841723249,0.0007583724923942,0.2428450996498206
5397,5397,5397,156052847738320,Spectrum Business,company,0.000140482322641,3.180633676075111e-06,0.2048838757329005
5398,5398,5398,519024461482574,NASA History,government,0.0011706860220088,5.738893489774811e-06,0.24734426085137767
5399,5399,5399,169787163229656,VINCI Construction France,company,4.682744088035589e-05,0.0,0.14446637647800117
5400,5400,5400,67622813148,Pulte Homes,company,0.0002341372044017,5.992465698896612e-05,0.21868278392556473
5401,5401,5401,593164850773470,JustFab,company,4.682744088035589e-05,0.0,0.15311177588944389
