id,facebook_id,page_name,page_type,degree_centerality,betweenness_centerality,closeness_centrality,community_id
4068,1665529797095068,ENERGY STAR Canada,government,0.0008428939358464,0.0004127589303386,0.2373251932908023,34
4069,193990590672541,AirAsia,company,0.0004682744088035,1.95169629733982e-05,0.1962220980193523,50
4070,231696100306592,Pinacoteca di Brera,government,,,0.2144131764526256,40
4071,119095054839458,Éducation nationale,government,0.0029501287754624,0.000318180416527,0.2440611320508782,21
4072,150535498378918,Nathan Cullen,politician,0.0008897213767267,4.102273316416835e-05,0.2135004418430079,58
4073,321826671243889,Environnement de l’Ontario,government,0.000140482322641,1.5006450579726902e-05,0.1981637944719806,58
4074,275781872594600,INAP Argentina,government,0.0007024116132053,6.288872294265715e-06,0.1989023148762891,57
4075,277742535585449,Instituto Colombiano de Bienestar Familiar ICBF,government,0.0020135799578553,9.609115725506005e-05,0.2350756418572534,33
4076,184362479275,紀錄觀點,tvshow,0.0003746195270428,0.0008235460027874,0.234186252540518,16
4077,789058757865133,STAR,tvshow,0.0028096464528213,6.726007318370314e-07,0.2180228609132721,20
4078,541573365903023,Special K,company,4.682744088035589e-05,0.0,0.1566777538369279,12
4079,129459787073480,Microsoft Developpeur,company,0.0001873097635214,3.848788759788947e-06,0.2163663851627875,14
4080,59836083890,Pamela's Products,company,9.365488176071178e-05,6.451718095464643e-08,0.2031132766242101,12
4081,134435773296307,Banco del Pacífico,company,0.0001873097635214,9.353649313678898e-05,0.1975887298181434,33
4082,498113730326200,Le chocolat des Français,company,,,0.2241117915777294,12
4083,205205876409,ניופאן,company,4.682744088035589e-05,0.0,0.201747297345832,22
4084,400096636776125,Paola Nugnes Cittadina al Senato con il  M5S,politician,0.0013111683446499,1.084349232009774e-05,0.2056414339712437,40
4085,195367677630,ZonePerfect,company,0.0002341372044017,5.380117485530664e-05,0.2001799650760842,12
4086,35245929077,Disney Pixar,company,0.0015921329899321,0.0017932881175421,0.2506470037035384,12
4087,135401833180865,Plainfield IL Police Department,government,9.365488176071178e-05,1.6727147103876005e-07,0.2104725773968432,34
4088,261220740805,"Clermont County, Ohio - Government",government,,,0.2322545300435173,34
4089,275397816006,台北市議員李慶鋒,politician,0.0003277920861624,1.8974915180702157e-08,0.193716645543974,16
4090,521966721162529,"1-12 Cav Chargers, 3BCT, 1CD",government,0.0004682744088035,1.1821346556047412e-07,0.2317729823403201,30
4091,46687203018,The Children's Place,company,0.0002341372044017,0.0002143806015145,0.2107825662770408,12
4092,190596814352075,Friboi,company,0.0,0.0,0.1596047705978874,12
4093,1376918102552277,It's More Fun in the Philippines,company,0.0001873097635214,5.1844160872860586e-05,0.2135775595752972,11
4094,214595705253594,Pingüinos Marinela México,company,0.0002341372044017,3.233417082382285e-05,0.1762924372121488,52
4095,105310924507,Ben 10,tvshow,0.0006087567314446,4.971968650850204e-05,0.2093898813684102,12
4096,9840307932,Law & Order:  Special Victims Unit,tvshow,0.0014984781081713,0.0008501853085678,0.2423840345199568,12
4097,114364722909,U.S. Army Space and Missile Defense Command (SMDC),government,0.0030437836572231,1.1510239351412498e-05,0.2565217887682524,30
4098,940736815967977,Cumhuriyet Yaşam,company,9.365488176071178e-05,0.0,0.1279067781655063,54
4099,161721373896430,Jack Dempsey,politician,0.0013579957855303,6.059090105492928e-05,0.2222431034312222,39
4100,26098116486,SanDisk,company,0.0006087567314446,0.0002836251322337,0.2124185787080367,14
4101,48248794872,The Boondocks,tvshow,9.365488176071178e-05,5.6964367610456085e-05,0.2297514238678078,12
4102,393604124061434,Lee Li Lian 李丽连,politician,0.000140482322641,0.0,0.2118557770276641,31
4103,194794730565372,Eurovision Song Contest Italia,tvshow,0.0003277920861624,4.991992529251249e-05,0.2049698506672991,50
4104,929687030422826,MADE,company,9.365488176071178e-05,1.0813506912219956e-06,0.1904636772060693,12
4105,179753318887166,三民第一分局-301警察杯杯,government,0.000140482322641,9.43798964452824e-07,0.1716422471086122,16
4106,125817437499137,Embassy of the Netherlands in Rwanda,government,0.0011706860220088,8.21848836236453e-05,0.2232367288948942,46
4107,714959965269765,Harriet Shing MP,politician,0.0004214469679232,2.75016657771194e-09,0.1948894536433893,39
4108,1541368119439110,Walter Rizzetto,politician,0.000140482322641,2.293978507234277e-08,0.1700033290963016,40
4109,847722658587647,Melissa McMahon - Labor candidate for Macalister,politician,0.0015453055490517,3.3092509152457325e-06,0.2191114231661888,39
4110,225598057466679,Yapı Kredi,company,0.0003277920861624,0.0,0.1508877726442462,25
4111,183403391692553,ELLE Decoration Polska,company,0.0025755092484195,0.004748026236799,0.2452786935353579,12
4112,139427966126039,US National Weather Service Arkansas-Red Basin River Forecast Center,government,0.0026691641301802,3.0496882545008127e-05,0.2444886944789014,34
4113,163727990337294,Jack's Frozen Pizza,company,9.365488176071178e-05,0.0,0.1856604584290459,12
4114,777350572289811,Abdul Rashid Dostum,politician,0.0,0.0,0.1649875905012262,21
4115,266929763331864,Redfern LAC - NSW Police Force,government,0.0003277920861624,1.1163955866612489e-06,0.2139110235245956,39
4116,215132221210,WD,company,0.0003746195270428,8.364483004843844e-07,0.2043974237682847,14
4117,312088998905819,Soro Guillaume Kigbafori,politician,0.0002341372044017,6.857029397371481e-05,0.2443265226232289,21
4118,168846753279780,Enlisted,tvshow,0.0015921329899321,5.791399479335386e-05,0.2254158390015851,20
4119,8320004742,Michèle ALLIOT-MARIE,politician,0.0002341372044017,3.830956851583428e-06,0.206107360387466,21
4120,829281410428713,Stewart McDonald MP,politician,0.0003746195270428,4.0742107488468825e-06,0.1651003357997839,36
4121,1800609010167596,Michael Gove,politician,0.0001873097635214,3.65992913482676e-06,0.1901992652411668,36
4122,559803754098479,America's Newsroom,tvshow,0.0004214469679232,0.0003141473820453,0.2460360912794008,43
4123,130292850372400,MetLife México,company,0.000140482322641,3.302638629849336e-06,0.1984385625590617,52
4124,91006840626,Lindblad Expeditions,company,0.000140482322641,2.6204552195096377e-06,0.2134274342923905,39
4125,135534948152,Murat Hazinedar,politician,,,0.1716474920169287,54
4126,369417783095098,Snooki & JWOWW,tvshow,9.365488176071178e-05,0.0,0.1777217072167558,49
4127,309840349048638,e.on,company,0.0003277920861624,0.000353911263937,0.2177270877342584,25
4128,366915959992127,Luciane Carminatti,politician,0.000796066494966,1.990437868421613e-05,0.2156644430580218,55
4129,453907404631876,Batalhão de Operações Policiais Especiais  - BOPE,government,,,0.1989586746123808,55
4130,126757844037449,Tulip Siddiq,politician,0.0001873097635214,4.999112039470017e-06,0.1794834926949284,36
4131,157561335628,Washington State Department of Veterans Affairs,government,0.0017326153125731,5.7089363378368e-05,0.2561270318947632,30
4132,146473572052818,KLM España,company,0.0005151018496839,3.933579078676076e-05,0.2205026545893482,50
4133,345511062155095,Alison Lundergan Grimes,politician,9.365488176071178e-05,1.1603091164422407e-06,0.1891664351442595,34
4134,640646359297884,綜藝大熱門,tvshow,0.0001873097635214,9.4336034029849e-06,0.1715950573536374,16
4135,185032148201312,Seán Sherlock TD,politician,9.365488176071178e-05,0.0,0.1868865821605616,12
4136,126642384023393,The Republic of Tea,company,0.000140482322641,6.226528856032883e-06,0.2170896899546864,12
4137,116847965056867,Ministerul Apărării al Republicii Moldova,government,0.0011238585811285,0.000235059952276,0.2490688600186228,46
4138,592848560861028,T.C. Santo Domingo Büyükelçiliği,government,4.682744088035589e-05,0.0,0.1657494836234877,17
4139,103653191525,Ben & Jerry's,company,9.365488176071178e-05,1.2744985649717862e-06,0.1884651194001056,12
4140,117214385024870,Sage,company,9.365488176071178e-05,0.0,0.1794003752644816,12
4141,166185133486737,Visit Abu Dhabi,company,0.0004214469679232,0.0004217826390719,0.2290161144010355,50
4142,343967042383724,Office of Natural Resources Revenue,government,0.0007024116132053,0.0012038033776413,0.2268793860756298,41
4143,266696680025970,Sperry,company,,,0.196409059519751,12
4144,251462618328947,Air India,company,0.0004214469679232,0.0001464760931618,0.2190964671925735,50
4145,443127909068664,Gas Natural Fenosa Brasil,company,9.365488176071178e-05,0.0,0.1757890125021515,12
4146,126249994142254,Crock-Pot Slow Cooker,company,0.000140482322641,0.0004959383707979,0.2046711179530155,14
4147,272160366210946,USAID Jordan,government,0.0008897213767267,3.1412720181696173e-06,0.2407375661602417,28
4148,299667000471429,Uddannelses- og Forskningsministeriet,government,4.682744088035589e-05,0.0,0.1932318541451668,46
4149,114789035224971,We Are Cisco,company,0.000140482322641,1.6770568358798614e-05,0.2194624055009669,14
4150,174954282692499,Unusually Thicke,tvshow,,,0.2162143956889915,12
4151,319437061435288,Arturo Núñez Jiménez,politician,4.682744088035589e-05,0.0,0.1931521215872361,52
4152,263462127087524,Deb Frecklington MP,politician,0.0018730976352142,0.000131153058551,0.2240291141133655,39
4153,130395543646121,"U.S. Army Corps of Engineers, South Atlantic Division",government,0.0020604073987356,5.528705605398087e-05,0.2551179135489878,30
4154,1866356163620782,האח הגדול,tvshow,4.682744088035589e-05,0.0,0.1251357507643812,48
4155,1405926676311983,Downers Grove Sanitary District,government,9.365488176071178e-05,0.0,0.1878694637915032,34
4156,1191507594194866,Babe,company,4.682744088035589e-05,0.0,0.2106126504443028,12
4157,406164162752435,City of East Ridge - Government,government,4.682744088035589e-05,0.0,0.1687267211342064,34
4158,371060912052,"U.S. Department of Education, Office of Inspector General",government,0.0003277920861624,6.116840305279576e-06,0.2372249672705773,30
4159,237017189692229,Ambassade de France en Ouganda - Embassy of France in Uganda,government,0.0026223366892999,0.0001748689668068,0.2433553557890176,21
4160,1162955093739508,Jasmina Hostert,politician,0.0003746195270428,1.4217831480290415e-06,0.2098690478414376,24
4161,458210074243002,Dasani RD,company,0.0,0.0,0.1503506330130349,25
4162,424149391126462,Daniel Salvador,politician,,,0.2058524429460105,57
4163,240528679317440,Iowa City VA Health Care System,government,0.0003746195270428,9.404821250095488e-08,0.2118957354910503,30
4164,396525223817160,Twoja twarz brzmi znajomo,tvshow,0.000140482322641,9.570497870802726e-05,0.1538256154667689,53
4165,418302044876747,evian,company,4.682744088035589e-05,0.0,0.1691089585826428,12
4166,423357547687884,Y 103.3 FM Barbados,company,9.365488176071178e-05,3.199478417931661e-07,0.2159297308206079,50
4167,146213255458765,Secretaria da Segurança Pública do Estado de São Paulo,government,0.0004682744088035,1.711309814436417e-05,0.1937667623901551,55
4168,191641461010383,La Măruță,tvshow,,,0.2012179286258003,46
4169,115144045178832,Livraria Cultura,company,0.0003746195270428,0.0005486348933709,0.2304158334615187,55
4170,1522326741330247,Rochdale Gazette,company,0.0002341372044017,0.0,0.1505632132303176,12
4171,112343920601,News 96.5 - WDBO,company,0.0001873097635214,2.299201065893698e-05,0.2374832211218331,43
4172,1408917775986651,maintower,tvshow,4.682744088035589e-05,0.0,0.1756035419255507,24
4173,103028189769693,etalk,tvshow,0.0003277920861624,3.1494697643879685e-05,0.1843943111782229,12
4174,58867199966,Condor Airlines,company,0.0005619292905642,8.803847391614317e-05,0.2313124761934175,50
4175,151362425204706,Spiel für dein Land,tvshow,0.0002341372044017,1.525016816376354e-05,0.1940747138846901,24
4176,610024792360955,Ironside,tvshow,0.0003746195270428,5.659944898331967e-06,0.2135187015356545,12
4177,181457381961702,Cécile Duflot,politician,,,0.2240916752271435,21
4178,162097943818229,CQC na Band,tvshow,,,0.2048185083225465,55
4179,150157711716344,56th Multifunctional Medical Battalion,government,0.0008428939358464,2.0491449713545995e-06,0.2460765094349954,30
4180,170644506292218,KC Water,government,,,0.2049455460897166,34
4181,219217080315,Angela Eagle,politician,0.0001873097635214,1.1294175054205515e-05,0.1757271454603755,36
4182,1647914538774524,Griselda Carrillo,politician,0.000140482322641,0.0,0.1750072046670664,52
4183,291644800982357,Florian Hahn,politician,0.0008428939358464,5.157845413185229e-06,0.2206065723458778,44
4184,112733662097410,Sauli Niinistö,politician,0.0005619292905642,6.752689972605851e-05,0.2187381353374675,32
4185,132428173488131,"Embassy of Poland, Washington DC",government,0.0010770311402481,0.0003396460771035,0.2517450393824297,46
4186,176737628165,Destinées productions pixcom,tvshow,0.0004214469679232,5.944119035696373e-05,0.1764876838004273,5
4187,360728934035462,Once Upon a Time in Wonderland,tvshow,0.0017326153125731,9.064650794873626e-07,0.212063725767786,12
4188,224152944390151,Dino Alberti,politician,0.0017794427534535,1.6122252663322654e-06,0.1815104734669478,40
4189,20674850824,Organic Valley,company,0.0006087567314446,0.0003310863809018,0.2539673569038791,12
4190,172050719518729,इजरायल हिंदी में,government,0.0009365488176071,1.3128373797459425e-05,0.2278179403206018,48
4191,217879838339082,Bundesministerium für Wirtschaft und Energie,government,0.002107234839616,0.0004097391293998,0.2428267283396915,24
4192,141698812555275,Israel in Chicago,government,0.0015921329899321,5.093374326692176e-05,0.2412182762914931,48
4193,101050793275404,MMWR,government,0.0010770311402481,5.380424195508117e-06,0.2312077463701752,34
4194,357705974296592,Opodo,company,0.0006555841723249,0.0002033708166167,0.2274765882055175,50
4195,966442970066961,"Larry Miller, MP",politician,0.0012175134628892,0.0001092565828779,0.2185466535681979,58
4196,73064394772,Nurse Jackie,tvshow,0.0007024116132053,8.627318611491083e-06,0.2242750910814992,12
4197,298476613611542,Johanna Werner-Muggendorfer,politician,,,0.1880959357080072,24
4198,450186278350872,Yukon Gold,tvshow,9.365488176071178e-05,0.0,0.183541770476805,12
4199,64068530202,Buckle,company,0.000140482322641,1.910294560404571e-05,0.2144049925093275,12
4200,140354695978330,Carl Bildt,politician,9.365488176071178e-05,2.799276531982108e-06,0.1914340728623521,46
4201,100574156653955,Brussels MWR,government,0.0008428939358464,5.351118849152373e-06,0.2487737906752732,30
4202,286259248181285,Zbigniew Kuźmiuk,politician,0.000140482322641,1.3092373435156409e-05,0.2053144731672103,46
4203,46362144822,Dr. Praeger's Purely Sensible Foods,company,0.0004682744088035,0.000276383682189,0.250725316907695,12
4204,255840324431929,European Union in the Republic of Moldova,government,0.0024818543666588,8.984956635172825e-05,0.2478490116484292,46
4205,1374311332851772,Odd Mom Out,tvshow,0.0001873097635214,9.324355278350368e-05,0.1989199238634854,12
4206,358818263101,Norbert Röttgen,politician,0.0011238585811285,3.2869351449019294e-05,0.2301349939570231,44
4207,684016791662654,Christina Egelund,politician,0.0002809646452821,1.4584870356542791e-06,0.2055981552989404,42
4208,886664204726335,莊啟旺,politician,0.0002341372044017,7.687808937765815e-06,0.2116003992993426,16
4209,291431237627970,"India in Cambodia (Embassy of India, Phnom Penh)",government,0.0028096464528213,0.0004904081814682,0.2272626127766314,59
4210,120261524664389,Bonde söker fru,tvshow,0.0002809646452821,0.0001350587796534,0.1442873288638874,45
4211,129572820496456,Doug Cameron,politician,0.0042612971201123,0.0001233424892999,0.2400354674329911,39
4212,181612768538697,M jak miłość,tvshow,0.000140482322641,0.0,0.1468053550077424,53
4213,496921555018,NOOK,company,0.0002341372044017,2.272246910786032e-05,0.2192846337773874,12
4214,62130106444,Philippe De Backer,politician,0.0002341372044017,2.4286714390539656e-05,0.2275710494864991,46
4215,193955090673746,L'OCCITANE en Provence,company,0.0002341372044017,2.7194729517797536e-07,0.1853755527687941,47
4216,301373534292,Privalia,company,0.0003277920861624,0.0001795864214013,0.2101025780088458,12
4217,295429160513621,ASUS Republic of Gamers,company,0.0004214469679232,3.0363477270185467e-06,0.1789175286463932,14
4218,182520605094585,USS Carney,government,0.0002341372044017,1.90426560060334e-07,0.2313220017913582,30
4219,210164909006180,NY Ink,tvshow,0.0011706860220088,0.0002349826417381,0.218638097462245,6
4220,114843848552538,"City of Lansing, Michigan - Government",government,0.0002341372044017,4.332409409191859e-06,0.2261691462162543,34
4221,129278330482779,Ruffles MX,company,0.0003277920861624,5.650315833014634e-05,0.1733799404293408,52
4222,130198400348262,L'OCCITANE en Provence,company,0.0017794427534535,2.822023619497645e-05,0.1976773852989047,47
4223,183448391790701,IBM Careers & Jobs Israel,company,9.365488176071178e-05,0.0,0.149599850859555,57
4224,490071694389360,NSW SES Wingecarribee Unit,government,0.0010770311402481,2.8494848679024965e-06,0.2153832881203209,39
4225,128463482993,US National Archives,government,0.0057129477874034,0.001229994386106,0.2669922524834831,30
4226,1384876661747828,Deputada Gorete Pereira,politician,9.365488176071178e-05,8.985358195326644e-09,0.1853954371054911,55
4227,344458102267241,Embassy of Belgium in Riyadh,government,0.0014984781081713,1.5591680786804707e-05,0.2331123491757187,46
4228,29250433144,Honest Tea,company,0.0006087567314446,0.0001313746865009,0.2218065153010859,12
4229,1655654348042362,Lloyd Longfield,politician,0.0005619292905642,8.014108727445015e-08,0.1975574586315437,58
4230,475265509175421,House Rules,tvshow,,,0.2156354667511204,39
4231,187981834563714,El Secreto de Puente Viejo,tvshow,0.0001873097635214,0.0002640712576874,0.1588263153058267,35
4232,124408587628677,Michele Dell'Orco,politician,0.0023413720440177,4.07278931425966e-05,0.2070780148380259,40
4233,718856008249480,Foreign Affairs and Trade Grad Program,government,0.0016389604308124,2.844568501218145e-05,0.2292287288308508,39
4234,109191305769097,Juicy Fruit,company,9.365488176071178e-05,1.2660779939492331e-06,0.1893003075108471,12
4235,317875174912143,Presidencia del Consejo de Ministros del Perú,government,0.002903301334582,0.0008404887362713,0.2416515202030522,33
4236,214354821918864,Reginaldo Lopes,politician,0.0010302036993678,4.165105585641126e-05,0.2149505888205412,55
4237,642573705816193,Stalker,tvshow,4.682744088035589e-05,0.0,0.1888659135229641,12
4238,468674953272686,Vegavita,company,4.682744088035589e-05,0.0,0.1653664424393187,14
4239,918354941522071,Sayeeda Warsi,politician,4.682744088035589e-05,0.0,0.1977817877734254,36
4240,863388347084952,李慶元,politician,4.682744088035589e-05,0.0,0.1557664577671787,16
4241,1386827764871321,Harangozó Tamás,politician,0.0001873097635214,1.2928720420441468e-07,0.1631818610967877,53
4242,106068193434,6pm.com,company,0.0005151018496839,0.000687868232982,0.2521858199490443,12
4243,308857272610977,2030 Agenda Switzerland,government,0.0003746195270428,4.599877515869509e-07,0.1980712100776628,50
4244,106687362707619,Häagen-Dazs,company,9.365488176071178e-05,1.087491949741276e-05,0.1860062749902729,14
4245,10441011365,Air Tahiti Nui,company,0.0005619292905642,0.0001153185342273,0.2157224190404869,50
4246,167369213423784,New York State Division of Budget,government,0.0005619292905642,2.7547171509672572e-08,0.2088662898787833,23
4247,382697461788841,Programa Hoje em Dia,tvshow,0.0001873097635214,0.0002130848113209,0.1665900530857973,55
4248,224073394729672,Emmanuella Lambropoulos,politician,0.0005151018496839,1.506969088697516e-06,0.2113317218611563,58
4249,116505165050037,EPA Indoor airPLUS,government,0.0008897213767267,3.478502050416445e-06,0.2340667125028647,34
4250,833141356769462,SQP CHV,tvshow,0.000140482322641,0.0,0.1408123233500661,14
4251,883308571799739,Dennis Nusser,politician,4.682744088035589e-05,0.0,0.1603233724348546,44
4252,325818294186698,Salvador Vega Casillas,politician,0.0001873097635214,1.0737379009859769e-07,0.2008887061011372,52
4253,235085699887295,Far South Coast LAC - NSW Police Force,government,0.000796066494966,4.092721526087223e-06,0.2169366829513198,39
4254,51156889792,"Babies""R""Us",company,0.0001873097635214,1.6570023991210267e-06,0.1933183053997315,12
4255,155064488243915,Holger Schou Rasmussen,politician,0.000140482322641,6.995908128656793e-07,0.1837714491354914,42
4256,546387805483211,Vernon Coaker,politician,0.000140482322641,1.6356684378279182e-06,0.1948928345288796,36
4257,124924473551,WestJet,company,0.0015453055490517,0.0010184560289497,0.2483009360046855,50
4258,135179350225,Thomas Hacker,politician,,,0.1800227542223504,44
4259,578017118925010,Families and Friends of Missing Persons - FFMPU,government,4.682744088035589e-05,0.0,0.1823738058326501,39
4260,164751796875478,Domicilios.com,company,0.000140482322641,1.396792676774392e-06,0.1848813481223052,33
4261,393629741275,atraveo - mit feriehus,company,0.0001873097635214,0.0,0.1326739688819344,50
4262,229847860392157,Mike Sullivan,politician,0.0003277920861624,7.119843856675152e-10,0.1923896942349022,58
4263,1509690085945566,משרד התיירות בישראל,government,9.365488176071178e-05,1.9269527523844773e-07,0.1983492231638418,48
4264,110590285656295,ZDF Leute heute,tvshow,0.0003277920861624,0.0001390392239162,0.1930940247329477,24
4265,320540221386985,The Taste,tvshow,0.0014048232264106,2.220256670201877e-05,0.2172492144065748,12
4266,410112025768173,PMO Bhutan,politician,9.365488176071178e-05,3.704776121164818e-07,0.1758151472233742,59
4267,120856188018045,Guilherme Mussi,politician,0.0005151018496839,8.097073038909912e-06,0.2037191506337606,55
4268,190598067647428,CERELAC,company,,,0.1831975800862624,33
4269,138772236175401,Storage Wars on A&E,tvshow,0.0010302036993678,0.0001044964839914,0.1909947127726492,6
4270,1636116476604664,Australian Embassy in Myanmar,government,0.0012175134628892,9.283655444519908e-05,0.2358355899825765,39
4271,291828937666810,VicRoads,government,0.0013579957855303,5.08481308712086e-05,0.2197521687677878,39
4272,711059182334203,Wolfgang Puck Catering,company,4.682744088035589e-05,0.0,0.1770564919663049,53
4273,1593256604239914,Le Bureau Des Légendes,tvshow,4.682744088035589e-05,0.0,0.2074412592900337,21
4274,765260523516160,Ford Perú,company,4.682744088035589e-05,0.0,0.1794734571944342,25
4275,166804205826,Crocs,company,0.0014048232264106,6.695336592289312e-05,0.1981393298059964,12
4276,303552766357763,Skyscanner,company,0.0007024116132053,0.0006262471296126,0.2516322668070285,50
4277,1425911001002245,X Company,tvshow,,,0.2020938829476259,58
4278,597328150343944,Scorpion,tvshow,0.000140482322641,0.0002786414584082,0.1824760017541865,20
4279,119342101442827,Kusmi Tea,company,0.0005151018496839,8.992510165720954e-05,0.219958688608041,12
4280,6172127502,Vodafone New Zealand,company,0.0002809646452821,0.0003439284465646,0.2154142618833049,14
4281,324757944217872,T.C. Madrid Büyükelçiliği / Embajada de Turquía en Madrid,government,9.365488176071178e-05,0.0,0.1735848765074435,17
4282,484125151605009,Shanghai Rolex Masters,company,9.365488176071178e-05,1.688238272222846e-06,0.1875323417964511,12
4283,144425452253459,대한민국 행정안전부,government,0.0025286818075392,0.000457837285252,0.2611125960186401,22
4284,457157220970773,Französische Botschaft / Ambassade de France en Allemagne,government,0.0031374385389838,0.0014185821358288,0.2588117397714707,21
4285,748621311848727,Ambassade du Canada au Pérou et en Bolivie,government,0.0009365488176071,0.0002011583410396,0.2334005069181867,33
4286,1378229979121711,Senator Nan Grogan Orrock,politician,0.0004214469679232,0.0001384548837157,0.2547419022028729,28
4287,1699378466992412,TNI Angkatan Darat,government,4.682744088035589e-05,0.0,0.1671837913048654,31
4288,200813406761691,Corina Cretu,politician,0.0021540622804963,0.0002368666553948,0.246608569672491,46
4289,187132594773382,Matrix Professional Haircare & Color,company,0.0001873097635214,1.5876682212877053e-07,0.154544016397389,3
4290,95093993767,Tabasco,company,0.0004214469679232,0.0001873985922902,0.2261145214853577,12
4291,473404006150443,Karen Bradley MP,politician,0.0001873097635214,4.1539014616675e-06,0.2062057193201424,36
4292,538137159545137,249th Engineer Battalion - Prime Power,government,0.0003746195270428,1.95299380601026e-08,0.2287689503853711,30
4293,192158074155314,Fantástico - O Show da Vida,tvshow,0.000796066494966,0.0001143688794868,0.2184361723846281,55
4294,102634283151668,smartmobil.de,company,9.365488176071178e-05,9.264175645928232e-05,0.1551169469527517,14
4295,125433567654197,Político Mário Couto,politician,9.365488176071178e-05,1.7891822651527233e-08,0.1774199916300151,55
4296,344485392298301,Home & Family,tvshow,0.0064153594006087,0.0097546735844288,0.2461735672104565,12
4297,525779044151618,Hendrik Hoppenstedt,politician,0.0003277920861624,1.6577482850908472e-06,0.2175605410691635,44
4298,795183967187277,Ambassade de France au Brunei,government,0.000140482322641,0.0,0.2159110564449484,21
4299,340545949359501,Jono and Ben,tvshow,0.0002341372044017,9.660138344389174e-05,0.1867918097249125,50
4300,7972991316,Boris Johnson,politician,0.0016857878716928,0.0015234414611275,0.2485151471580414,36
4301,32573108565,Françoise David,politician,4.682744088035589e-05,0.0,0.1811913843573346,5
4302,140152156008791,European Union in Tajikistan,government,0.0015921329899321,1.099839367666438e-05,0.2433764433179523,46
4303,1544176299159896,משה כחלון,politician,0.000140482322641,9.42685837595875e-07,0.2074565817537186,48
4304,214878073177,WOOLWORTHS SA,company,0.0003277920861624,0.0001345552037428,0.213784835539148,50
4305,1279360548745562,Illinois Department on Aging,government,0.0005151018496839,9.84049983312409e-05,0.2194216853351041,34
4306,324134318427,Inmobiliaria Edifica,company,0.0003277920861624,0.0001325426936673,0.1991756049995567,33
4307,192209374163293,Seattle Marines,government,0.0005151018496839,2.532752771293928e-07,0.2350215472155976,30
4308,413503695434080,Levi Strauss & Co,company,9.365488176071178e-05,1.3069717628771074e-11,0.2411742607202275,28
4309,193299590689124,MAGGI,company,0.000140482322641,0.0,0.1452790296196197,1
4310,1462495430652263,Lebara Mobile KSA,company,4.682744088035589e-05,0.0,0.1417012474300922,14
4311,110472629072232,Tazos,company,0.0003277920861624,4.57696141524695e-05,0.1590196536373737,52
4312,362331827239574,The Embassy of Switzerland in Nepal,government,0.0003277920861624,5.440135010741549e-06,0.2152450473234471,50
4313,425879067570544,Florica Chereches,politician,9.365488176071178e-05,0.0,0.2048595915390226,46
4314,384731608374675,Suresh Prabhu,politician,0.0008428939358464,4.5341291546805474e-05,0.2144930026538366,59
4315,391182274277761,Alcaldía Local de Barrios Unidos,government,0.0004214469679232,4.0245762051072464e-05,0.1851204943357363,33
4316,166078230180229,Bajaj Allianz General Insurance,company,4.682744088035589e-05,0.0,0.182146128715841,59
4317,640263849324935,Warsaw Shore - Ekipa z Warszawy,tvshow,0.000140482322641,0.0002779077260825,0.1777287360685951,49
4318,64867348875,Snapple,company,9.365488176071178e-05,9.199137782579926e-06,0.2029628291405085,12
4319,141741619229068,Dan Harris,politician,0.0008428939358464,5.754804089134402e-05,0.2044978793891184,58
4320,840243839381901,Reforming the Energy Vision - REV,government,0.0002341372044017,2.03312320009924e-07,0.2171820176498448,23
4321,674773612638609,Route Fifty,company,9.365488176071178e-05,4.950529678809069e-08,0.2169199281728485,34
4322,221716497969554,Agua Sta.María,company,0.0001873097635214,8.026265579870001e-05,0.1920066312317342,12
4323,162174427148696,Ministerio de Desarrollo Social de Argentina,government,0.0012643409037696,8.923371847888396e-05,0.2158239520497944,57
4324,105559876186522,EDEKA,company,0.0001873097635214,0.0001019098769919,0.1761528450695391,14
4325,147373667055,Senator Nick McKim,politician,0.0010302036993678,4.666390145101935e-05,0.2132593014426727,39
4326,778321938887070,Craig Tracey,politician,0.0002341372044017,9.483062247554521e-08,0.198043277070204,36
4327,126408602017,edpartners,government,0.000140482322641,0.0,0.2293738132669103,34
4328,353034908075,NASA Climate Change,government,0.0022008897213767,0.0001277488634867,0.2538439812461164,34
4329,472447966130605,Voorhees Township,government,0.0005151018496839,0.0001552898239011,0.2493424922042324,34
4330,120391781473693,Transportation and Infrastructure Committee,government,0.0013111683446499,9.52578960767942e-05,0.2348618674805841,43
4331,32916517296,Edelweiss,company,,,0.214425453539084,50
4332,166549306814900,LIM LIP ENG 林立迎,politician,4.682744088035589e-05,0.0,0.1520384342118618,22
4333,192418187456949,Nike+ Run Club,company,0.0006555841723249,0.0001057730493171,0.2022812798213867,12
4334,82710639034,ITV Central,tvshow,0.0010302036993678,0.0004491015717566,0.2167190725129728,36
4335,212367085460895,馬文君,politician,0.0002341372044017,1.2391692685662175e-09,0.1972089349190327,16
4336,271101604287,Bella Bridesmaids,company,9.365488176071178e-05,9.30481873412744e-07,0.1972020116026996,12
4337,138326932926913,San Diego County District Attorney,government,0.0005619292905642,0.0001762586191378,0.2448270226096431,34
4338,26676834754,Extra,tvshow,0.0014048232264106,0.0014097936472217,0.2394981719730965,12
4339,120843678153,Scout24,company,9.365488176071178e-05,2.074058674120626e-06,0.1992162217276814,14
4340,153646961340882,Ugotowani,tvshow,0.0002341372044017,1.565734462858069e-06,0.182982743315987,14
